rand_point_id,x,y
"2309",836849.073802798,822944.389299664
"2310",839956.936495102,821771.007259117
"2311",838810.992990199,822298.380158722
"2312",837169.693647806,822223.091975747
"2313",839700.716246724,822613.143301596
"2314",839064.171549419,822002.39551656
"2315",838143.379630873,822629.46382124
"2316",837821.375968421,823169.975505315
"2317",839969.123730709,824051.62640053
"2318",837582.358112813,823039.098573834
"2319",839423.009648737,823609.514037002
"2320",839117.453048387,822958.02556998
"2321",840464.108272782,821813.515091399
"2322",837105.51881149,822711.594487965
"2323",837599.393938179,822761.876604452
"2324",837326.723855503,822251.487156725
"2325",838367.250911523,822960.080691614
"2326",838956.653385125,821896.151879951
"2327",839190.078038423,823691.549597261
"2328",840395.013924078,822341.433301104
"2329",839379.731404468,821919.504915566
"2330",838628.966582963,823701.906170944
"2331",840948.283673396,821975.776489598
"2332",838472.374407389,821912.081702632
"2333",837693.677702241,822493.084201891
"2334",840297.766132391,821941.074769454
"2335",839069.96971943,822563.24817154
"2336",840247.164803358,822223.791438534
"2337",840774.819910848,824155.034033581
"2338",837054.258254604,823056.274136154
"2339",840354.174279774,824015.830038841
"2340",839865.006371527,822912.991979847
"2341",839952.756858064,821968.232005223
"2342",839001.463003865,822667.040739429
"2343",840142.00456777,823649.924351188
"2344",839719.923517477,823348.600527842
"2345",838360.990391853,822718.175822035
"2346",840780.985436104,822385.062277025
"2347",840499.077492562,823336.32863014
"2348",840592.486595702,822655.697151668
"2349",838191.368852793,821620.293665407
"2350",837209.221878427,823085.225541852
"2351",840434.552208028,823376.224432145
"2352",838224.222808512,822032.731270201
"2353",838679.844076513,822747.00802396
"2354",837789.914132703,821796.048110729
"2355",840096.420653668,823165.063542807
"2356",836974.782486769,822901.040485452
"2357",840377.281880619,821658.078730204
"2358",840535.752950571,823078.608913551
"2359",840887.754794216,821777.255180271
"2360",837607.900730152,822668.820020343
"2361",840731.972022463,822329.085531232
"2362",840648.156639415,824138.915663879
"2363",839131.574542227,822181.835592825
"2364",840357.241716008,823272.50259916
"2365",838267.010682857,823343.505473394
"2366",840853.283197932,821730.15414687
"2367",837787.856100735,821591.795982512
"2368",840332.718838185,822157.974141843
"2369",838041.59956924,823816.001828664
"2370",839461.716310864,822492.179623572
"2371",839513.397536101,824022.932441718
"2372",838530.373173624,822483.901645962
"2373",840098.368789222,823882.24013058
"2374",838001.186870766,821638.060681562
"2375",839288.957747717,823362.580220109
"2376",839338.227712906,823009.563963568
"2377",840897.683351467,822671.147289682
"2378",839992.066805338,821892.878552789
"2379",837378.963731282,822528.708967175
"2380",839490.266399759,823421.553601031
"2381",840615.895845079,823407.986273002
"2382",839719.586463384,822177.741671567
"2383",838175.26205588,821924.713885244
"2384",840025.807508462,821980.070074341
"2385",839929.067976163,823621.487321693
"2386",840574.462009862,822895.605425441
"2387",838686.277956803,823524.226254687
"2388",839569.669161829,823331.394678194
"2389",836955.266940462,823313.336920876
"2390",837828.149187343,822505.790780235
"2391",839939.210889034,821905.923314546
"2392",837739.401900241,823647.306758358
"2393",840335.072571381,823289.485708225
"2394",838604.737069477,822376.145970012
"2395",838917.866812275,823340.540172317
"2396",837523.536837306,821775.701942437
"2397",837182.835724735,822295.093855943
"2398",840066.612214868,822063.308060649
"2399",839262.564475753,822152.860011208
"2400",837841.317202342,823223.878321118
"2401",837616.014859929,821593.928255611
"2402",840833.896775081,822229.561815145
"2403",838604.656640843,823222.929826392
"2404",838599.518886938,823619.016213241
"2405",838895.565677505,821944.124012694
"2406",840455.766808831,822676.296245448
"2407",838240.213703871,823236.245045302
"2408",838123.745120559,822188.228208006
"2409",840371.752838013,823198.693144604
"2410",840055.747243247,822960.919327568
"2411",840762.105556314,821710.730966744
"2412",840127.494638302,821627.70430672
"2413",840172.138860482,822216.718813944
"2414",839652.532946808,822847.207690435
"2415",840502.690513409,824271.3765835
"2416",840620.909433273,822081.064138497
"2417",839286.396712893,821966.669705691
"2418",838220.181824961,821435.917945761
"2419",838883.871584286,823114.056885651
"2420",840269.865440128,823041.419833809
"2421",840810.296760638,823081.022181501
"2422",837323.968928696,822324.193486206
"2423",837949.18089852,821306.779787293
"2424",838177.853724287,823214.607098999
"2425",838306.102792913,822815.990196861
"2426",837708.971231776,822285.559432791
"2427",836912.189529745,823258.309460132
"2428",840795.556039775,822932.686164954
"2429",840366.055960202,821928.751943155
"2430",839185.8611181,823442.420670161
"2431",839881.639439751,823782.148630539
"2432",837595.716012797,821523.493214819
"2433",838377.077307299,822486.341675067
"2434",840642.436711947,823660.649729323
"2435",838088.584986223,822727.065250773
"2436",837066.163004345,823082.935154501
"2437",840391.626776277,822589.821742712
"2438",838007.619441487,821304.685911365
"2439",838061.565356654,823029.774132569
"2440",840029.190880473,822611.423141628
"2441",839711.593226132,823673.993501606
"2442",841081.042018203,821855.841299552
"2443",840834.264715171,822001.513476437
"2444",838943.613563802,823540.348367286
"2445",837986.61338468,822790.823624754
"2446",840975.003431524,822430.527875094
"2447",840047.021574962,823850.929038326
"2448",837232.336066897,821925.946855287
"2449",840954.599121579,822882.551498962
"2450",838286.073310679,821671.170508036
"2451",840961.225070607,822627.849336507
"2452",840264.718800697,822645.1778714
"2453",840778.669884432,822280.810153456
"2454",840911.894687836,822599.034519335
"2455",838080.490189742,822535.845649348
"2456",838506.134845864,822454.577754657
"2457",840885.445300134,824091.876012863
"2458",837267.286871535,822287.400524178
"2459",838960.81026223,823307.255855493
"2460",840290.44391625,821780.692346629
"2461",838691.26642195,822407.515536584
"2462",839628.515163822,823120.549903409
"2463",840789.610708663,821803.792407266
"2464",840814.968521618,823874.43869946
"2465",840659.217590269,822939.510790902
"2466",839978.762371021,823413.443694887
"2467",838866.550698316,822078.794359915
"2468",839885.667199309,822866.471485499
"2469",840734.247544472,823193.922198505
"2470",836992.208695822,823160.994514619
"2471",836988.455706884,822934.59748456
"2472",840183.903244946,823994.967462802
"2473",838404.341760479,823176.126365243
"2474",839057.838732817,822889.935486798
"2475",837952.162850856,823638.277005568
"2476",838549.938869868,822425.54260496
"2477",837721.728360586,821621.594971044
"2478",837325.98548078,822603.538317493
"2479",838089.647727455,823546.166065473
"2480",837861.368653983,821557.043834493
"2481",840301.013474929,822617.391620603
"2482",837881.817410825,822914.991960997
"2483",837911.203698931,822556.977614588
"2484",839800.305232778,822872.850854414
"2485",838478.304771189,823410.242280499
"2486",839222.42870689,822128.183186466
"2487",837408.545646971,822001.731312827
"2488",839561.125010745,822477.621849586
"2489",840386.003867207,822444.133820553
"2490",837481.141224486,822755.290578282
"2491",840458.234802114,822459.215731966
"2492",838480.772277671,821837.283668824
"2493",840221.456261987,821761.177793979
"2494",838830.528362958,822765.828395259
"2495",837627.815597699,822470.020167783
"2496",838043.079985329,823395.111116597
"2497",838380.412338864,822349.672587353
"2498",840158.208864288,821822.016931492
"2499",838744.430979219,822937.218586811
"2500",838704.999913572,821897.123201941
"2501",839584.516837621,822554.141452157
"2502",839710.371357304,822401.614096582
"2503",839495.515188166,823722.516783535
"2504",836972.56745092,823113.868583533
"2505",838930.959272503,822431.894071625
"2506",838817.754184722,822667.426858788
"2507",839813.771570008,822325.609094291
"2508",837796.665527655,821279.509455286
"2509",837573.549961854,822805.065739059
"2510",840686.395623323,822989.197473987
"2511",837638.069819467,821872.367339177
"2512",840514.596443055,823129.572129369
"2513",839634.88642511,823666.878037264
"2514",838506.38205934,822756.992959979
"2515",837856.233608838,823619.609232664
"2516",839148.492567596,823945.119708672
"2517",838001.365955287,821987.021521645
"2518",839308.462850977,822766.705555463
"2519",840678.87877892,823724.754685517
"2520",837312.677205899,822190.726958964
"2521",839123.390386794,822211.434209389
"2522",839624.979551718,823702.80153997
"2523",840002.908362467,823296.174123826
"2524",839560.427576414,822519.089268251
"2525",839792.412529425,823360.056437212
"2526",841005.700049617,821937.474130807
"2527",837194.848338431,823177.324710177
"2528",838784.229615283,823391.395796737
"2529",839161.823567232,822241.744854375
"2530",840721.294946462,823567.248417071
"2531",838217.084043371,821792.177527
"2532",839607.747054993,823797.586627841
"2533",840421.639151526,823639.115060029
"2534",837042.540375205,822585.116068464
"2535",838166.665901256,822081.961760961
"2536",837925.307082571,821395.573690606
"2537",840716.317779612,823783.906296984
"2538",837669.116145486,822187.908178641
"2539",836824.637306174,822792.051562961
"2540",839642.806368212,823343.671208192
"2541",839982.913780253,822283.530765123
"2542",840692.823897612,823369.111867705
"2543",839022.417436354,822562.146163029
"2544",840644.26975684,824184.874192185
"2545",837806.695035148,821841.567811694
"2546",840289.875327434,822518.503061941
"2547",838790.590204372,822438.934567996
"2548",838148.446879619,821468.805291288
"2549",837386.355857357,823326.71523945
"2550",838079.524243782,822183.376449591
"2551",839500.822301048,821656.749467845
"2552",837987.753054791,823600.737560219
"2553",839807.314061524,822029.446311766
"2554",840210.95607302,823378.672465545
"2555",839854.500950295,822597.778347133
"2556",838511.163360048,821707.749972544
"2557",840195.280470958,823283.4210281
"2558",838200.589319171,822774.83784019
"2559",837344.501097396,823279.746480368
"2560",839026.414852284,823762.755817816
"2561",838318.434794595,821703.449629167
"2562",840472.219067015,822357.86316704
"2563",840367.212828776,824071.218033967
"2564",839938.116221541,823277.7552025
"2565",839254.958218378,823673.9470153
"2566",841013.186436275,822395.809776197
"2567",837605.244281196,822871.408157193
"2568",840724.985440673,822682.716813027
"2569",838089.511038366,822760.665402368
"2570",839732.538630075,823392.218328269
"2571",838158.664402617,823693.096273865
"2572",837274.494320934,823097.726021025
"2573",840682.152222004,822068.342217482
"2574",837499.559398197,821816.103616555
"2575",840752.62502241,823844.507801996
"2576",838157.907705145,823549.589252001
"2577",840042.211694784,821627.131516973
"2578",837856.404864268,821595.114112864
"2579",840693.054166004,822269.468361717
"2580",838421.405144448,823038.597266896
"2581",837411.584174423,822574.107645355
"2582",839846.379670596,822644.793353598
"2583",838696.964346501,823467.556369787
"2584",836948.717363468,823400.441910203
"2585",838388.533376788,823106.104748074
"2586",839028.782930181,823282.227230749
"2587",840687.255939803,823608.181706358
"2588",837618.858278658,822911.714077973
"2589",839055.628460264,821919.502110039
"2590",839734.414040566,824024.796006202
"2591",839110.330989677,822100.231033077
"2592",838653.697062005,821917.968378221
"2593",839090.110452087,822056.954526177
"2594",837410.68641188,823227.983295801
"2595",838569.764559327,823413.256115423
"2596",840422.225996877,821749.613023393
"2597",838868.601918745,823284.606717984
"2598",839933.615165374,823971.765406435
"2599",839587.045502412,822861.580624645
"2600",839135.147010974,822608.175974794
"2601",838069.11269998,822459.616982872
"2602",836979.609520808,822775.300328559
"2603",838188.153456096,822364.86885424
"2604",838564.95830733,822146.064089221
"2605",840214.518705583,822226.695610802
"2606",838372.881379097,822860.690202424
"2607",839645.490856225,822613.062341189
"2608",838504.955745211,822300.114858491
"2609",837837.482391258,823109.489479923
"2610",837399.818498536,821541.841623423
"2611",839646.908496983,823053.003981837
"2612",838740.545380589,823113.729032158
"2613",840479.523183235,823134.471233371
"2614",840810.253845326,821785.864482339
"2615",840661.366617226,823930.539832344
"2616",840372.103999777,823664.323860041
"2617",839377.426321213,821665.946113361
"2618",838575.094817955,823010.138064511
"2619",837018.369195876,822430.898905432
"2620",840087.529229709,823071.078295666
"2621",840519.046722326,822673.617356205
"2622",837877.481485822,821747.018830856
"2623",840774.604093706,823432.526780355
"2624",840254.739328674,821883.235211024
"2625",840104.66207866,821543.565195194
"2626",839153.342922294,823095.433791392
"2627",838500.48098618,823775.787020338
"2628",840879.275284748,821920.885932713
"2629",840230.730416805,822050.994412007
"2630",838947.887890703,822751.953136556
"2631",838829.33180712,822485.544124454
"2632",837039.011787968,822816.575732954
"2633",837225.038898393,823447.869030155
"2634",839319.448706216,822965.669732488
"2635",838027.782612204,823679.340065545
